"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"24","GTLM","Martin Tomczyk","55","1:20.851","1:31:30.715","Green","Track","0.629","6.952","3.229","4.289","11.454","8.153","5.934","4.449","11.886","16.765","1.705","5.406","131.161"
"93","GTD","Andy Lally","55","1:21.021","1:31:31.876","Green","Track","0.642","7.104","2.902","4.300","11.629","8.184","5.881","4.499","12.065","16.537","1.755","5.523","128.505"
"54","GTD","Colin Braun","54","1:24.160","1:31:33.085","Green","Track","0.641","7.074","3.863","6.370","11.430","8.209","6.013","4.460","12.100","16.751","1.734","5.515","128.705"
"2","P","Ryan Dalziel","56","1:14.367","1:31:41.124","Green","Track","0.581","6.462","2.786","3.947","10.657","7.461","5.481","4.038","10.899","15.443","1.618","4.994","141.997"
"10","P","Jordan Taylor","56","1:14.864","1:31:42.270","Green","Track","0.585","6.511","2.702","3.972","10.680","7.525","5.657","4.039","11.006","15.588","1.610","4.989","141.026"
"55","P","Jonathan Bomarito","56","1:15.567","1:31:49.845","Green","Track","0.583","6.584","2.856","4.110","10.666","7.610","5.587","4.063","11.152","15.730","1.636","4.990","141.509"
"85","P","Stephen Simpson","56","1:14.509","1:31:52.653","Green","Track","0.581","6.473","2.837","3.954","10.600","7.426","5.508","4.098","10.969","15.378","1.652","5.033","141.997"
"70","P","Joel Miller","55","1:15.093","1:31:58.071","Green","Track","0.584","6.564","2.849","4.038","10.705","7.528","5.577","4.143","10.948","15.433","1.670","5.054","141.267"
"48","GTD","Madison Snow","47","1:21.831","1:32:10.483","Green","Track","0.642","7.085","2.971","4.314","11.528","8.069","6.417","4.563","12.117","16.875","1.727","5.523","128.505"
"3","GTLM","Antonio Garcia","56","1:18.764","1:32:18.032","Green","Track","0.638","7.108","3.024","4.204","10.992","7.985","5.705","4.357","11.685","15.975","1.680","5.411","129.310"
"4","GTLM","Tommy Milner","56","1:18.805","1:32:18.647","Green","Track","0.637","7.076","2.955","4.138","11.128","7.898","5.737","4.324","11.717","16.020","1.718","5.457","129.513"
"52","P","Tom Kimber-Smith","56","1:17.865","1:32:19.592","Green","Track","0.589","6.509","3.143","4.297","11.159","7.823","5.732","4.189","11.385","16.040","1.792","5.207","140.068"
"67","GTLM","Ryan Briscoe","56","1:19.163","1:32:20.089","Green","Track","0.636","7.083","3.050","4.103","11.047","7.949","5.733","4.343","11.871","16.170","1.726","5.452","129.717"
"912","GTLM","Kevin Estre","56","1:19.185","1:32:21.651","Green","Track","0.643","7.131","2.960","4.114","11.049","7.917","5.852","4.332","11.829","16.094","1.743","5.521","128.305"
"25","GTLM","Alexander Sims","56","1:18.987","1:32:22.384","Green","Track","0.631","7.017","2.940","4.190","11.181","7.987","5.838","4.365","11.716","15.923","1.750","5.449","130.745"
"5","P","Joao Barbosa","54","1:16.064","1:32:24.054","Green","Track","0.584","6.543","2.945","4.167","10.841","7.697","5.667","3.997","11.080","15.970","1.590","4.983","141.267"
"28","GTD","Michael Christensen","55","1:20.758","1:32:35.031","Green","Track","0.646","7.198","2.923","4.213","11.277","8.187","5.939","4.463","12.154","16.500","1.720","5.538","127.709"
"50","GTD","Gunnar Jeannette","56","1:20.257","1:32:37.958","Green","Track","0.640","7.182","2.901","4.223","11.351","8.082","5.867","4.355","11.991","16.460","1.712","5.493","128.906"
"75","GTD","Tristan Vautier","54","1:20.539","1:32:39.003","Green","Track","0.645","7.188","2.926","4.285","11.513","8.146","5.823","4.373","12.017","16.323","1.762","5.538","127.907"
"57","GTD","Andrew Davis","55","1:20.661","1:32:40.779","Green","Track","0.650","7.199","2.900","4.270","11.379","8.124","5.819","4.449","12.230","16.310","1.744","5.587","126.923"
"33","GTD","Jeroen Bleekemolen","56","1:20.250","1:32:41.817","Green","Track","0.643","7.178","2.913","4.267","11.375","7.935","5.937","4.364","11.956","16.406","1.754","5.522","128.305"
"16","GTD","Jeroen Mul","56","1:22.298","1:32:46.157","Green","Track","0.640","7.116","2.956","5.169","11.617","8.200","5.907","4.510","12.277","16.598","1.744","5.564","128.906"
"63","GTD","Alessandro Balzan","56","1:22.654","1:32:46.385","Green","Track","0.637","7.084","3.002","5.369","11.998","8.201","6.081","4.379","12.097","16.671","1.693","5.442","129.513"
"73","GTD","Joerg Bergmeister","56","1:22.649","1:32:47.078","Green","Track","0.640","7.121","3.055","4.852","12.227","8.243","6.135","4.394","12.067","16.672","1.728","5.515","128.906"
"15","GTD","Robert Alon","56","1:22.519","1:32:48.011","Green","Track","0.646","7.147","2.968","4.353","12.279","8.309","6.035","4.478","12.305","16.709","1.762","5.528","127.709"
"66","GTLM","Dirk Mueller","55","1:22.238","1:32:48.370","Green","Track","0.639","7.090","3.205","4.500","11.624","8.186","6.176","4.406","12.314","16.968","1.703","5.427","129.108"
"911","GTLM","Dirk Werner","56","1:22.244","1:32:48.791","Green","Track","0.635","7.013","3.218","4.439","11.721","8.177","6.142","4.373","12.147","17.270","1.702","5.407","129.921"
"96","GTD","Jens Klingmann","56","1:22.177","1:32:49.770","Green","Track","0.641","7.104","3.027","4.372","11.640","8.204","6.089","4.447","12.199","17.147","1.772","5.535","128.705"
"86","GTD","Jeff Segal","56","1:21.848","1:32:50.047","Green","Track","0.648","7.137","2.941","4.317","11.620","8.278","5.927","4.477","12.157","17.091","1.740","5.515","127.315"
"14","GTD","Sage Karam","56","1:21.461","1:32:51.370","Green","Track","0.646","7.134","2.905","4.271","11.597","8.215","5.935","4.587","12.116","16.700","1.799","5.556","127.709"
"991","GTD","Wolf Henzler","56","1:21.376","1:32:51.744","Green","Track","0.642","7.091","3.024","4.356","11.469","8.223","5.950","4.420","12.154","16.760","1.763","5.524","128.505"
"24","GTLM","Martin Tomczyk","56","1:21.356","1:32:52.071","Green","Track","0.628","6.936","3.124","4.343","11.636","8.268","5.914","4.445","11.942","16.931","1.741","5.448","131.369"
"93","GTD","Andy Lally","56","1:21.567","1:32:53.443","Green","Track","0.644","7.118","2.918","4.361","11.606","8.232","5.957","4.534","12.228","16.682","1.762","5.525","128.106"
"54","GTD","Colin Braun","55","1:21.306","1:32:54.391","Green","Track","0.642","7.100","2.998","4.396","11.332","8.222","5.938","4.477","12.098","16.813","1.757","5.533","128.505"
"2","P","Ryan Dalziel","57","1:14.537","1:32:55.661","Green","Track","0.580","6.459","2.715","3.968","10.583","7.572","5.473","4.060","10.939","15.591","1.608","4.989","142.241"
"10","P","Jordan Taylor","57","1:14.692","1:32:56.962","Green","Track","0.583","6.514","2.647","4.099","10.663","7.462","5.634","3.988","10.961","15.563","1.599","4.979","141.509"
"55","P","Jonathan Bomarito","57","1:15.488","1:33:05.333","Green","Track","0.576","6.543","2.924","4.139","10.641","7.568","5.647","4.015","11.070","15.732","1.634","4.999","143.229"
"85","P","Stephen Simpson","57","1:14.779","1:33:07.432","Green","Track","0.581","6.472","2.839","3.975","10.663","7.491","5.528","4.064","10.985","15.494","1.643","5.044","141.997"
"70","P","Joel Miller","56","1:15.159","1:33:13.230","Green","Track","0.586","6.559","2.796","3.958","10.676","7.622","5.525","4.058","10.925","15.773","1.652","5.029","140.785"
"48","GTD","Madison Snow","48","1:21.150","1:33:31.633","Green","Track","0.643","7.074","2.981","4.321","11.447","8.131","5.989","4.559","12.055","16.718","1.718","5.514","128.305"
"3","GTLM","Antonio Garcia","57","1:18.947","1:33:36.979","Green","Track","0.636","7.085","3.058","4.195","11.023","8.000","5.744","4.343","11.669","16.019","1.720","5.455","129.717"
"4","GTLM","Tommy Milner","57","1:19.134","1:33:37.781","Green","Track","0.636","7.055","2.973","4.165","11.133","7.866","5.804","4.321","11.712","16.286","1.722","5.461","129.717"
"52","P","Tom Kimber-Smith","57","1:18.647","1:33:38.239","Green","Track","0.590","6.506","2.987","4.206","11.294","7.801","5.739","4.236","11.449","16.924","1.752","5.163","139.831"
"67","GTLM","Ryan Briscoe","57","1:18.739","1:33:38.828","Green","Track","0.636","7.066","3.097","4.158","10.905","7.979","5.750","4.286","11.706","16.023","1.699","5.434","129.717"
"5","P","Joao Barbosa","55","1:17.008","1:33:41.062","Green","Track","0.583","6.515","2.971","4.156","10.864","7.725","5.825","4.101","11.404","16.277","1.593","4.994","141.509"
"912","GTLM","Kevin Estre","57","1:19.621","1:33:41.272","Green","Track","0.645","7.151","2.934","4.127","10.981","7.944","5.860","4.375","11.856","16.516","1.731","5.501","127.907"
"25","GTLM","Alexander Sims","57","1:19.776","1:33:42.160","Green","Track","0.632","7.012","2.968","4.225","11.185","7.943","5.801","4.377","11.940","16.538","1.737","5.418","130.538"
"28","GTD","Michael Christensen","56","1:20.694","1:33:55.725","Green","Track","0.649","7.195","2.977","4.271","11.262","8.132","5.922","4.427","12.213","16.417","1.712","5.517","127.119"
"50","GTD","Gunnar Jeannette","57","1:20.387","1:33:58.345","Green","Track","0.641","7.161","2.913","4.227","11.341","8.088","5.873","4.311","11.999","16.616","1.724","5.493","128.705"
"75","GTD","Tristan Vautier","55","1:20.341","1:33:59.344","Green","Track","0.646","7.174","2.930","4.265","11.352","8.002","5.765","4.424","12.041","16.489","1.739","5.514","127.709"
"57","GTD","Andrew Davis","56","1:20.616","1:34:01.395","Green","Track","0.649","7.181","2.920","4.265","11.295","8.098","5.856","4.438","12.178","16.434","1.732","5.570","127.119"
"33","GTD","Jeroen Bleekemolen","57","1:21.559","1:34:03.376","Green","Track","0.644","7.152","2.907","4.464","11.514","8.129","5.934","4.381","12.253","16.973","1.715","5.493","128.106"
"16","GTD","Jeroen Mul","57","1:21.562","1:34:07.719","Green","Track","0.648","7.165","2.929","4.473","11.457","8.155","5.897","4.592","12.100","16.861","1.734","5.551","127.315"
"63","GTD","Alessandro Balzan","57","1:21.701","1:34:08.086","Green","Track","0.636","7.044","3.062","4.511","11.583","8.091","5.945","4.420","12.039","17.071","1.784","5.515","129.717"
"73","GTD","Joerg Bergmeister","57","1:21.523","1:34:08.601","Green","Track","0.644","7.140","3.012","4.365","11.501","8.136","6.087","4.479","12.073","16.870","1.718","5.498","128.106"
"911","GTLM","Dirk Werner","57","1:21.373","1:34:10.164","Green","Track","0.632","6.993","3.176","4.209","11.499","8.073","5.980","4.413","12.255","16.980","1.726","5.437","130.538"
"66","GTLM","Dirk Mueller","56","1:22.516","1:34:10.886","Green","Track","0.634","7.046","3.087","4.265","11.424","7.995","6.055","4.334","12.687","17.804","1.724","5.461","130.126"
"96","GTD","Jens Klingmann","57","1:22.181","1:34:11.951","Green","Track","0.642","7.100","2.982","4.292","11.549","8.123","5.983","4.433","12.228","17.514","1.790","5.545","128.505"
"86","GTD","Jeff Segal","57","1:22.150","1:34:12.197","Green","Track","0.644","7.101","2.988","4.336","11.624","8.231","5.963","4.538","12.196","17.262","1.743","5.524","128.106"
"15","GTD","Robert Alon","57","1:24.958","1:34:12.969","Green","Track","0.642","7.106","2.901","4.303","11.530","8.190","5.911","4.564","12.587","19.975","1.743","5.506","128.505"
"24","GTLM","Martin Tomczyk","57","1:20.843","1:34:12.914","Green","Track","0.629","6.922","3.033","4.281","11.478","8.203","5.940","4.454","12.139","16.618","1.695","5.451","131.161"
"14","GTD","Sage Karam","57","1:22.950","1:34:14.320","Green","Track","0.644","7.097","2.944","4.323","11.652","8.200","5.970","4.626","13.036","17.072","1.830","5.556","128.106"
"991","GTD","Wolf Henzler","57","1:22.684","1:34:14.428","Green","Track","0.642","7.079","3.283","4.607","11.631","8.204","6.027","4.428","12.183","17.438","1.712","5.450","128.505"
"2","P","Ryan Dalziel","58","1:18.870","1:34:14.531","Green","Track","0.579","6.411","2.911","4.227","11.602","7.737","5.777","4.177","11.255","17.515","1.608","5.071","142.487"
"10","P","Jordan Taylor","58","1:17.959","1:34:14.921","Green","Track","0.581","6.466","2.679","3.954","11.000","7.794","5.855","4.183","11.509","17.348","1.620","4.970","141.997"
"93","GTD","Andy Lally","57","1:22.502","1:34:15.945","Green","Track","0.642","7.104","2.944","4.302","11.667","8.187","6.020","4.711","12.440","17.246","1.737","5.502","128.505"
"54","GTD","Colin Braun","56","1:22.228","1:34:16.619","Green","Track","0.642","7.079","2.967","4.357","11.533","8.293","6.332","4.410","12.197","17.190","1.734","5.494","128.505"
"55","P","Jonathan Bomarito","58","1:15.565","1:34:20.898","Green","Track","0.581","6.533","2.824","4.051","10.764","7.557","5.659","4.099","11.100","15.808","1.627","4.962","141.997"
"85","P","Stephen Simpson","58","1:15.122","1:34:22.554","Green","Track","0.581","6.444","2.820","3.927","10.628","7.672","5.628","4.101","11.010","15.597","1.648","5.066","141.997"
"70","P","Joel Miller","57","1:15.538","1:34:28.768","Green","Track","0.584","6.532","2.795","4.020","10.873","7.600","5.537","4.138","11.031","15.731","1.660","5.037","141.267"
"48","GTD","Madison Snow","49","1:21.255","1:34:52.888","Green","Track","0.641","7.068","2.903","4.266","11.363","8.111","5.900","4.615","12.406","16.776","1.706","5.500","128.705"
"52","P","Tom Kimber-Smith","58","1:17.507","1:34:55.746","Green","Track","0.585","6.528","2.939","4.135","11.114","7.857","5.750","4.152","11.514","15.954","1.765","5.214","141.026"
"3","GTLM","Antonio Garcia","58","1:19.296","1:34:56.275","Green","Track","0.637","7.110","3.054","4.185","11.023","7.977","5.805","4.355","11.767","16.273","1.695","5.415","129.513"
"4","GTLM","Tommy Milner","58","1:19.122","1:34:56.903","Green","Track","0.636","7.083","3.151","4.218","11.205","7.894","5.799","4.342","11.763","15.876","1.716","5.439","129.717"
"67","GTLM","Ryan Briscoe","58","1:18.677","1:34:57.505","Green","Track","0.633","7.040","3.073","4.126","10.994","7.895","5.767","4.295","11.680","16.024","1.711","5.439","130.332"
"5","P","Joao Barbosa","56","1:16.628","1:34:57.690","Green","Track","0.582","6.507","3.001","4.137","10.837","7.743","5.666","3.999","11.196","16.307","1.638","5.015","141.753"
"912","GTLM","Kevin Estre","58","1:19.297","1:35:00.569","Green","Track","0.640","7.115","2.983","4.169","11.080","7.966","5.855","4.399","11.857","16.051","1.701","5.481","128.906"
"25","GTLM","Alexander Sims","58","1:19.119","1:35:01.279","Green","Track","0.628","6.999","2.994","4.206","11.204","7.968","5.914","4.339","11.726","15.933","1.756","5.452","131.369"
"28","GTD","Michael Christensen","57","1:20.299","1:35:16.024","Green","Track","0.645","7.200","2.939","4.226","11.220","8.044","5.869","4.440","12.085","16.394","1.721","5.516","127.907"
"50","GTD","Gunnar Jeannette","58","1:20.568","1:35:18.913","Green","Track","0.642","7.158","2.926","4.191","11.335","8.141","5.923","4.376","12.099","16.593","1.703","5.481","128.505"
"75","GTD","Tristan Vautier","56","1:20.413","1:35:19.757","Green","Track","0.642","7.154","2.911","4.222","11.411","8.085","5.885","4.433","12.126","16.292","1.735","5.517","128.505"
"57","GTD","Andrew Davis","57","1:20.546","1:35:21.941","Green","Track","0.649","7.179","2.925","4.257","11.269","8.081","5.924","4.464","12.213","16.271","1.730","5.584","127.119"
"33","GTD","Jeroen Bleekemolen","58","1:20.379","1:35:23.755","Green","Track","0.641","7.154","2.915","4.277","11.344","8.010","5.946","4.371","12.008","16.517","1.706","5.490","128.705"
"16","GTD","Jeroen Mul","58","1:21.473","1:35:29.192","Green","Track","0.646","7.185","2.981","4.328","11.269","8.097","5.916","4.556","12.168","16.999","1.748","5.580","127.709"
"63","GTD","Alessandro Balzan","58","1:21.707","1:35:29.793","Green","Track","0.641","7.102","3.074","4.343","11.398","8.051","5.978","4.380","11.937","17.547","1.753","5.503","128.705"
"73","GTD","Joerg Bergmeister","58","1:21.394","1:35:29.995","Green","Track","0.642","7.121","3.070","4.392","11.387","8.061","6.100","4.368","12.033","16.989","1.725","5.506","128.505"
"911","GTLM","Dirk Werner","58","1:20.239","1:35:30.403","Green","Track","0.635","7.020","3.033","4.203","11.252","8.027","5.761","4.397","11.830","17.020","1.674","5.387","129.921"
"66","GTLM","Dirk Mueller","57","1:20.806","1:35:31.692","Green","Track","0.638","7.081","3.249","4.402","11.434","8.009","5.836","4.340","12.117","16.537","1.710","5.453","129.310"
"10","P","Jordan Taylor","59","1:18.739","1:35:33.660","Green","Track","0.573","6.410","2.630","4.467","11.370","8.029","5.869","4.150","11.359","17.224","1.651","5.007","143.979"
"96","GTD","Jens Klingmann","58","1:21.749","1:35:33.700","Green","Track","0.643","7.111","3.004","4.359","11.641","8.129","5.971","4.516","12.101","16.952","1.781","5.541","128.305"
"2","P","Ryan Dalziel","59","1:19.321","1:35:33.852","Green","Track","0.611","6.684","2.832","4.594","11.570","8.037","5.683","4.138","11.320","17.284","1.597","4.971","135.025"
"24","GTLM","Martin Tomczyk","58","1:21.959","1:35:34.873","Green","Track","0.636","7.011","3.029","4.321","11.598","8.169","5.981","4.470","12.055","17.451","1.762","5.476","129.717"
"86","GTD","Jeff Segal","58","1:22.987","1:35:35.184","Green","Track","0.644","7.107","3.061","4.419","11.686","8.212","5.967","4.525","12.258","17.863","1.734","5.511","128.106"
"15","GTD","Robert Alon","58","1:23.120","1:35:36.089","Green","Track","0.637","7.096","3.109","4.729","11.662","8.966","6.042","4.535","12.104","16.929","1.777","5.534","129.513"
"991","GTD","Wolf Henzler","58","1:22.186","1:35:36.614","Green","Track","0.627","7.072","3.010","4.555","11.946","8.274","6.035","4.476","12.203","16.773","1.710","5.505","131.579"
